,system_time_stamp,triggers,trigger_n,occ,device_time_stamp,left_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_y,left_pupil_diameter,trigger_indx,trial_id,change_indx,xL_zscore,xR_zscore,yL_zscore,yR_zscore
25412,7147765606,,2,,254974424752.0,12.002166748046875,-25.706405639648438,171.19314575195312,174.7203826904297,-1.0,817,164,0.0,0.6041004417611254,0.3161977250615314,0.17730442555854517,0.1559988715549162
25413,7147790650,,2,,254974449796.0,33.859100341796875,-26.842544555664062,176.8281707763672,175.73583984375,-1.0,817,164,0.0,1.5497640379575626,0.2682443980739819,0.4820406964987636,0.18621827985238815
25414,7147815601,,2,,254974474748.0,36.492218017578125,-21.852767944335938,181.24623107910156,179.3358612060547,-1.0,817,164,0.0,1.6636886889067575,0.4788492687151291,0.720964785675152,0.2933528005669121
25415,7147865607,,2,,254974524755.0,-11.3221435546875,-22.870529174804688,183.08505249023438,173.18453979492188,-1.0,817,164,0.0,-0.40505077632157016,0.43589234118458103,0.8204063280508951,0.11029308929875242
25416,7147990591,,2,,254974649742.0,23.8409423828125,-16.642486572265625,171.1566925048828,183.81021118164062,-1.0,817,164,0.0,1.1163177248175455,0.6987610442999637,0.17533307201038154,0.4265068271409552
25417,7148040585,,2,,254974699737.0,1.3194580078125,-50.08683776855469,183.51727294921875,187.00259399414062,-1.0,817,164,0.0,0.1419016286898402,-0.7128338638530044,0.843780359279561,0.521510264102651
25418,7148065582,,2,,254974724735.0,-12.031509399414062,-49.72975158691406,175.0696563720703,183.52365112304688,-1.0,817,164,0.0,-0.43574224787981597,-0.697762229399183,0.38694207322054464,0.4179789681524427
25419,7148090579,,2,,254974749733.0,-7.847808837890625,-47.303863525390625,175.78756713867188,182.73890686035156,-1.0,817,164,0.0,-0.25472997086257526,-0.5953721063168874,0.4257659380541781,0.39462543993517896
25420,7148115566,,2,,254974774720.0,4.048095703125,-43.54457092285156,187.20745849609375,184.990966796875,-1.0,817,164,0.0,0.25995905539146297,-0.4367026118825007,1.043341741484622,0.46164542055144936
25421,7148165570,,2,,254974824726.0,-26.749298095703125,-44.09013366699219,177.040771484375,183.2139129638672,-1.0,817,164,0.0,-1.0725231086027431,-0.4597293283281861,0.493537920854797,0.408761342507724
25422,7148240562,,2,,254974899720.0,-12.050186157226562,-43.44927978515625,183.98486328125,186.1793975830078,-1.0,817,164,0.0,-0.43655031777134495,-0.432680632685675,0.8690671563201328,0.4970124225386859
25423,7148265549,,2,,254974924707.0,-41.10380554199219,-57.31871032714844,180.8746795654297,185.56036376953125,-1.0,817,164,0.0,-1.6935862177100471,-1.0180714933769652,0.7008716676769167,0.47859033993458755
25424,7148315543,,2,,254974974702.0,7.138336181640625,-48.95402526855469,174.04544067382812,186.98458862304688,-1.0,817,164,0.0,0.39366161304852265,-0.6650209358190031,0.3315535574342797,0.5209744348371321
25425,7148340541,,2,,254974999701.0,7.663818359375,-56.13331604003906,178.5762481689453,179.36798095703125,-1.0,817,164,0.0,0.4163971611894349,-0.9680392314258683,0.5765748970783873,0.29430866548548607
25426,7148365584,,2,,254975024745.0,-10.81903076171875,-47.161865234375,169.98304748535156,180.4699249267578,-1.0,817,164,0.0,-0.3832830635245971,-0.5893787454833149,0.1118635745174752,0.3271018706278403
25427,7148415530,,2,,254975074692.0,-10.8192138671875,-48.384979248046875,178.4694366455078,178.4150848388672,-1.0,817,164,0.0,-0.3832909857784357,-0.6410030542838198,0.5707986413910096,0.2659510368393933
25428,7148465527,,2,,254975124690.0,-15.622695922851562,-35.62284851074219,177.8126220703125,184.32064819335938,-1.0,817,164,0.0,-0.5911187716634262,-0.10234830029473073,0.5352787948105562,0.441697132725818
25429,7148515519,,2,,254975174683.0,5.297393798828125,-55.41233825683594,167.4876708984375,182.01513671875,-1.0,817,164,0.0,0.31401127295604414,-0.9376087242921592,-0.023083786389194776,0.3730864657391131
25430,7148590522,,2,,254975249688.0,-18.807403564453125,-53.36529541015625,172.05812072753906,183.93548583984375,-1.0,817,164,0.0,-0.7289085521133423,-0.8512086251488209,0.22408136929431383,0.43023492736969265
25431,7148615508,,2,,254975274675.0,-18.373046875,-55.47642517089844,170.55557250976562,180.0573272705078,-1.0,817,164,0.0,-0.7101156456327334,-0.9403136582596001,0.14282513018120366,0.3148232067806955
25432,7148640515,,2,,254975299683.0,-3.57171630859375,-13.702560424804688,170.04823303222656,177.41590881347656,-1.0,817,164,0.0,-0.06972025659598152,0.8228473139287226,0.11538874084554342,0.23621614534387786
25433,7148665502,,2,,254975324670.0,-7.6933746337890625,-24.504684448242188,164.5931396484375,181.80308532714844,-1.0,817,164,0.0,-0.24804820993760365,0.36691910114242854,-0.17961701479959527,0.36677594090613336
25434,7148715532,,2,,254975374702.0,6.173370361328125,-19.972854614257812,164.30355834960938,175.98959350585938,-1.0,817,164,0.0,0.35191133531952307,0.5581952864905201,-0.19527726914746016,0.1937698397554214
25435,7148740491,,2,,254975399661.0,-7.3621063232421875,-12.553512573242188,167.5116424560547,175.51028442382812,-1.0,817,164,0.0,-0.2337155323680815,0.8713454919011422,-0.021787429577070434,0.17950588307026927
25436,7148765539,,2,,254975424710.0,-3.61358642578125,-6.114837646484375,168.64187622070312,176.13265991210938,-1.0,817,164,0.0,-0.07153181197372306,1.1431044113228468,0.039334432568608836,0.19802741195330711
25437,7148890476,,2,,254975549650.0,12.184661865234375,-19.064453125,180.6421661376953,172.3489990234375,-1.0,817,164,0.0,0.6119962880868501,0.5965364374151995,0.6882975842248793,0.08542788682308834
25438,7148915484,,2,,254975574659.0,7.81854248046875,-19.759552001953125,177.6180877685547,167.74095153808594,-1.0,817,164,0.0,0.4230914656829841,0.567198208378819,0.5247585828450735,-0.05170489909373154
25439,7148940469,,2,,254975599644.0,23.63299560546875,-16.613006591796875,150.47178649902344,174.64926147460938,-1.0,817,164,0.0,1.1073206852082664,0.7000053139249864,-0.9432850518958125,0.15388234595611658
25440,7148965519,,2,,254975624695.0,24.770843505859375,-18.772415161132812,156.38247680664062,170.29640197753906,-1.0,817,164,0.0,1.1565508909364686,0.6088625638920685,-0.623641090205856,0.02434380464653228
25441,7148990465,,2,,254975649641.0,30.041534423828125,-19.91357421875,155.69757080078125,173.2283172607422,-1.0,817,164,0.0,1.3845929676782622,0.5606973504104028,-0.6606800920320898,0.11159588096211996
25442,7149015461,,2,,254975674638.0,31.642608642578125,-22.082443237304688,151.07498168945312,173.31784057617188,-1.0,817,164,0.0,1.4538651552422799,0.46915530060133886,-0.9106648856704226,0.11426004223398382
25443,7149065466,,2,,254975724644.0,-14.918624877929688,-17.481903076171875,152.6913299560547,175.9296875,-1.0,817,164,0.0,-0.5606563852786777,0.6633315615816652,-0.8232544587121035,0.19198707221607633
25444,7149140456,,2,,254975799636.0,37.90185546875,-13.97918701171875,156.32852172851562,176.77084350585938,-1.0,817,164,0.0,1.7246781600826024,0.8111716596678334,-0.6265589245073657,0.21701938076776664
25445,7149165454,,2,,254975824635.0,16.43310546875,-14.55548095703125,153.21632385253906,179.6653289794922,-1.0,817,164,0.0,0.7958097420238275,0.7868478629815705,-0.794863336829258,0.3031575679407121
25446,7149190450,,2,,254975849632.0,9.155029296875,-12.149200439453125,151.29840087890625,173.38101196289062,-1.0,817,164,0.0,0.4809159964503405,0.8884104050762086,-0.8985826091311963,0.11613998558927893
25510,7152265080,,2,,254978924339.0,11.61395263671875,-11.961074829101562,173.15176391601562,197.09278869628906,-1.0,822,165,5.0,0.5873039432478235,0.8963506743344414,0.2832244512773743,0.8217885304068415
25511,7152315075,,2,,254978974335.0,27.064361572265625,-15.39178466796875,171.69837951660156,195.75872802734375,-1.0,822,165,0.0,1.2557824017664887,0.751549762770262,0.2046269401392257,0.7820876686652725
25512,7152340122,,2,,254978999383.0,21.2392578125,-17.136016845703125,176.66856384277344,199.75277709960938,-1.0,822,165,0.0,1.0037530607772964,0.6779304766230814,0.4734093201430534,0.9009482225353002
25513,7152365068,,2,,254979024330.0,14.205291748046875,-18.125167846679688,168.399169921875,200.79464721679688,-1.0,822,165,0.0,0.6994209999461962,0.6361811088994266,0.026209129288118842,0.9319536651197324
25514,7152390064,,2,,254979049326.0,17.867950439453125,-10.134384155273438,175.8505401611328,196.8903045654297,-1.0,822,165,0.0,0.8578898434781088,0.9734503088530625,0.42917145337157925,0.8157627216327434
25515,7152440059,,2,,254979099324.0,20.0404052734375,-18.906341552734375,174.8027801513672,191.13821411132812,-1.0,822,165,0.0,0.9518834241452275,0.6032098959320141,0.37250968579593946,0.6445838890959705
25516,7152465068,,2,,254979124333.0,15.069427490234375,-18.058303833007812,173.2546844482422,189.5271759033203,-1.0,822,165,0.0,0.736808756561451,0.6390032566721231,0.28879028622185465,0.5966403385173684
25517,7152490054,,2,,254979149320.0,13.1607666015625,-17.835281372070312,173.3263397216797,194.6646728515625,-1.0,822,165,0.0,0.6542285029243597,0.6484164268788172,0.2926653286087012,0.7495292293960312
25518,7152515052,,2,,254979174318.0,18.742095947265625,-17.126785278320312,166.77706909179688,186.0592498779297,-1.0,822,165,0.0,0.8957106833032026,0.6783201159207722,-0.061512390297934816,0.493436897422842
25519,7152565044,,2,,254979224312.0,31.90374755859375,-10.998931884765625,164.77322387695312,193.62823486328125,-1.0,822,165,0.0,1.465163609591649,0.936960105600389,-0.16987824771067644,0.7186854437764504
25520,7152615039,,2,,254979274308.0,-0.858795166015625,-40.9874267578125,182.59487915039062,196.45359802246094,-1.0,822,165,0.0,0.04765717665116831,-0.3287725264221275,0.7938982655221348,0.8027665914809208
25521,7152715027,,2,,254979374299.0,8.51239013671875,-41.65895080566406,176.07525634765625,199.65602111816406,-1.0,822,165,0.0,0.45311152622841533,-0.3571157261776281,0.44132387015843805,0.898068821372033
25522,7152790019,,2,,254979449292.0,6.34906005859375,-42.8343505859375,176.84481811523438,197.14376831054688,-1.0,822,165,0.0,0.35951273787758287,-0.4067261472361835,0.4829409672066106,0.8233056537764166
25523,7152840023,,2,,254979499298.0,3.643890380859375,-39.40519714355469,171.4497528076172,199.01068115234375,-1.0,822,165,0.0,0.2424706800429304,-0.2619909269254991,0.19118146725777818,0.8788638831291596
25524,7152890007,,2,,254979549283.0,0.490081787109375,-42.66093444824219,192.02328491210938,201.3441162109375,-1.0,822,165,0.0,0.10601777992826453,-0.3994067247266681,1.303776606840805,0.9483055395700167
25525,7152915005,,2,,254979574282.0,-6.2601318359375,-42.19306945800781,177.464111328125,199.85501098632812,-1.0,822,165,0.0,-0.18603742820440944,-0.3796594187005562,0.5164316976820266,0.9039906429412126
25526,7152965008,,2,,254979624286.0,-14.17034912109375,-40.63578796386719,185.2466278076172,200.4197998046875,-1.0,822,165,0.0,-0.5282814347797464,-0.31393081135553863,0.9373020647551258,0.9207984263597857
25527,7152989997,,2,,254979649275.0,-6.9477996826171875,-47.33355712890625,186.1325225830078,199.98963928222656,-1.0,822,165,0.0,-0.21579011268279058,-0.5966253923884682,0.9852103294262365,0.9079971019324611
25528,7153164987,,2,,254979824271.0,-29.029159545898438,-29.849655151367188,192.07664489746094,210.264892578125,-1.0,822,165,0.0,-1.1711637513339737,0.14132245600268922,1.3066622591463422,1.2137826032639507
25529,7153214968,,2,,254979874253.0,-9.4285888671875,-26.683502197265625,175.7748565673828,207.70632934570312,-1.0,822,165,0.0,-0.32312410862615687,0.2749571425365142,0.42507856362738017,1.137641264633716
25530,7153239976,,2,,254979899262.0,-24.775772094726562,-26.642837524414062,144.7532196044922,185.72406005859375,-1.0,822,165,0.0,-0.9871363965433563,0.2766734875420451,-1.2525391799629442,0.48346184532483055
25531,7153264975,,2,,254979924261.0,-11.266204833984375,-48.25251770019531,180.26319885253906,181.40377807617188,-1.0,822,165,0.0,-0.40263052777390235,-0.6354122133858784,0.6678034290460632,0.35489279171175714
25532,7153314957,,2,,254979974245.0,-23.453720092773438,-39.633758544921875,180.92437744140625,183.95208740234375,-1.0,822,165,0.0,-0.9299364034536033,-0.2716378807108076,0.7035592769303152,0.430728980116205
25533,7153339965,,2,,254979999253.0,-9.383193969726562,-46.440826416015625,180.84950256347656,187.4254150390625,-1.0,822,165,0.0,-0.32116004986202384,-0.5589456622220179,0.6995101216934634,0.534093169990387
25581,7156864546,,2,,254983523929.0,-12.15191650390625,-20.084854125976562,167.78170776367188,181.38388061523438,-1.0,827,166,5.0,-0.4409517899664626,0.5534680923664688,-0.00718257966122783,0.35430065496409896
25582,7156889542,,2,,254983548926.0,26.926544189453125,-15.97802734375,160.1658172607422,177.4986572265625,-1.0,827,166,0.0,1.2498195853773628,0.7268060572871488,-0.41904198786201774,0.2386786895022753
25583,7156939536,,2,,254983598921.0,30.141387939453125,-15.086746215820312,179.74884033203125,177.01730346679688,-1.0,827,166,0.0,1.388913236771535,0.7644246044233832,0.6399874571938038,0.22435388440900492
25584,7156989532,,2,,254983648918.0,37.98028564453125,-15.447525024414062,170.3017120361328,181.89793395996094,-1.0,827,166,0.0,1.7280715254767685,0.7491971142504855,0.12909662077107464,0.3695985804946634
25585,7157064522,,2,,254983723910.0,29.05352783203125,-20.10772705078125,161.7621612548828,176.4425506591797,-1.0,827,166,0.0,1.341845806341249,0.5525026885528512,-0.332713371076006,0.20724957852400475
25586,7157089518,,2,,254983748907.0,26.93463134765625,-18.1934814453125,159.88287353515625,183.97488403320312,-1.0,827,166,0.0,1.2501694849218974,0.6332977780965141,-0.4343432891778813,0.4314073944574636
25587,7157114516,,2,,254983773905.0,35.372528076171875,-23.948150634765625,171.9180450439453,178.7767791748047,-1.0,827,166,0.0,1.6152441066842087,0.3904088765220639,0.21650622255000992,0.27671484777995253
25588,7157139514,,2,,254983798904.0,17.80010986328125,-11.747390747070312,154.48919677734375,189.3704833984375,-1.0,827,166,0.0,0.8549546484309372,0.9053696970201655,-0.7260276978027778,0.5919772616295604
25589,7157214503,,2,,254983873895.0,-0.165252685546875,-24.12738037109375,161.9122314453125,180.1295928955078,-1.0,827,166,0.0,0.07766403344020198,0.3828440778597878,-0.3245977318352403,0.3169737893243374
25590,7157239500,,2,,254983898893.0,23.615203857421875,-24.546340942382812,159.99658203125,177.54519653320312,-1.0,827,166,0.0,1.1065509062102903,0.36516089406359203,-0.4281940524089758,0.24006367192586228
25591,7157264499,,2,,254983923892.0,14.140655517578125,-20.485733032226562,161.828369140625,185.3629150390625,-1.0,827,166,0.0,0.6966244443411987,0.5365480863682295,-0.32913291772921577,0.4727143817177956
25592,7157314493,,2,,254983973887.0,18.188507080078125,-27.162979125976562,161.0731964111328,179.19729614257812,-1.0,827,166,0.0,0.8717590691980776,0.2547197282367779,-0.3699718706183601,0.2892291856854061
25593,7157339478,,2,,254983998873.0,18.953094482421875,-19.755416870117188,173.04574584960938,181.58468627929688,-1.0,827,166,0.0,0.9048397604764569,0.5673727410229086,0.2774911049179599,0.3602765135524283
25594,7157389485,,2,,254984048881.0,17.45849609375,-21.739608764648438,158.21884155273438,179.35757446289062,-1.0,827,166,0.0,0.8401743635195387,0.4836254092633531,-0.5243324017109227,0.2939989743337201
25595,7157414482,,2,,254984073879.0,24.641510009765625,-14.951766967773438,164.81919860839844,178.1205291748047,-1.0,827,166,0.0,1.150955138975194,0.7701217105843312,-0.16739198222695229,0.25718523332958254
